D_INTERVIEW,Q122,Q123,Q124,Q125,Q126,Q127,Q128,Q129
840071360,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0
840071361,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840071362,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
840071363,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0
840071364,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0
840071365,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
840071366,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0
840071367,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0
840071368,2.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0
840071369,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0
840071370,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0
840071371,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
840071372,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0
840071373,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0
840071374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840071375,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0
840071376,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0
840071377,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0
840071378,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0
840071379,0.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0
840071380,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
