D_INTERVIEW,Q122,Q123,Q124,Q125,Q126,Q127,Q128,Q129
604070642,2,2,2,2,0,0,2,2
604070643,2,0,2,2,0,0,2,2
604070644,2,0,2,2,2,0,2,2
604070645,2,2,2,2,0,0,2,2
604070646,2,0,2,2,2,2,0,2
604070647,2,0,2,0,2,2,2,2
604070648,2,0,2,2,2,2,2,2
604070649,2,-1,2,-1,2,2,2,2
604070650,2,0,2,2,2,2,2,2
604070651,2,2,2,2,2,0,2,2
604070652,2,0,2,2,2,2,2,2
604070653,2,2,0,2,2,2,0,2
604070654,2,2,2,0,2,0,2,2
604070655,2,2,0,2,0,2,2,0
604070656,2,2,2,2,2,2,0,0
604070657,2,2,0,2,0,2,2,0
604070658,0,0,0,0,0,2,0,0
604070659,1,2,0,2,0,2,0,0
604070660,0,0,0,2,0,0,0,0
604070661,2,1,0,1,1,0,1,0
604070662,2,-1,2,2,2,2,2,-1
604070663,2,2,2,2,2,2,0,2
604070664,2,2,0,2,0,2,2,2
604070665,2,2,2,2,2,2,0,1
604070666,2,2,0,2,0,2,0,1
604070667,2,2,2,2,2,2,2,2
604070668,2,0,0,2,0,1,2,2
604070669,2,2,2,2,2,2,2,2
604070670,2,2,0,2,0,2,0,1
604070671,2,0,1,2,1,0,2,2
604070672,2,0,0,0,2,2,2,2
604070673,0,2,0,0,0,2,0,0
604070674,2,0,2,0,0,0,2,2
604070675,0,0,2,0,1,0,2,2
604070676,2,1,1,-1,-1,0,2,2
604070677,2,0,2,2,1,0,2,2
604070678,2,0,2,1,1,1,2,2
604070679,-1,-1,0,0,-1,-1,2,1
604070680,2,0,2,0,0,0,2,2
