D_INTERVIEW,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81
604070246,1,3,3,3,3,3,4,4,4,4,4,2,3,3,3,2,2,2
604070247,2,2,3,3,3,3,4,4,4,4,4,1,3,3,3,2,2,2
604070248,2,3,3,2,3,3,4,4,4,4,3,2,3,3,3,2,2,3
604070249,3,3,2,3,4,3,4,2,2,4,2,1,4,2,3,2,2,2
604070250,2,3,3,3,3,2,4,4,4,4,3,2,3,3,3,2,1,1
604070251,2,3,3,3,4,2,4,4,4,4,4,2,3,3,3,2,2,2
604070252,1,3,3,3,3,3,4,4,4,4,4,2,3,3,3,2,2,2
604070253,1,3,3,2,3,3,4,4,4,4,4,2,3,3,3,3,2,2
604070254,2,3,3,3,3,4,4,4,4,4,3,2,3,3,3,2,2,2
604070255,1,3,3,2,3,3,4,4,4,4,3,2,3,3,4,2,2,2
604070256,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
604070257,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3
604070258,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3
604070259,1,3,3,3,3,3,4,4,4,4,4,3,4,4,4,3,3,3
604070260,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2
604070261,1,2,2,2,2,2,4,4,4,4,4,2,4,2,2,3,3,3
604070262,2,4,3,3,4,4,4,4,4,4,4,3,4,3,3,3,3,4
604070263,3,4,4,4,4,4,4,4,4,4,4,3,4,3,2,3,3,4
604070264,2,2,2,2,2,2,4,4,4,4,4,2,4,2,2,2,-1,-1
604070265,3,3,2,2,4,4,4,4,4,4,4,3,4,3,3,3,3,3
604070266,2,2,2,2,3,3,4,4,4,4,4,2,3,2,3,2,2,1
604070267,1,3,3,3,3,4,4,4,4,4,4,1,4,4,4,4,4,3
604070268,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
604070269,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
604070270,3,3,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,2
604070271,1,1,4,1,4,4,4,4,4,4,4,4,4,4,3,4,4,3
604070272,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3
604070273,1,4,4,4,4,4,4,4,4,4,4,2,4,3,3,2,2,2
604070274,4,3,3,3,4,4,4,3,4,4,4,2,3,3,3,2,2,2
604070275,2,2,3,3,-1,4,4,3,-1,4,4,1,3,3,3,2,2,2
604070276,1,2,2,3,2,2,3,2,2,2,3,3,3,3,2,2,2,2
604070277,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3
604070278,2,2,2,4,2,2,4,3,3,3,3,2,2,2,2,2,2,2
604070279,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
604070280,3,4,4,4,2,2,4,2,2,2,2,2,2,2,2,2,2,2
604070281,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,4,3
604070282,2,3,3,3,-1,4,4,4,4,4,4,2,3,-1,2,-1,4,4
604070283,4,4,4,4,4,4,4,4,4,4,4,2,4,3,3,3,4,-1
604070284,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3
604070285,3,3,4,4,2,2,4,4,4,4,4,2,4,4,4,2,2,2
604070286,2,2,2,2,3,2,4,3,4,4,4,3,3,2,2,3,3,3
604070287,3,3,3,4,4,4,4,4,4,3,2,4,-1,1,2,2,2,2
604070288,1,1,2,3,4,2,4,-1,3,2,2,1,3,-1,1,3,3,2
604070289,3,3,3,3,3,1,3,3,3,3,1,1,1,1,3,1,1,1
604070290,3,3,3,2,2,4,4,4,4,4,4,2,3,2,2,2,2,2
604070291,2,3,3,4,4,4,4,4,4,4,4,2,4,3,2,2,1,2
604070292,2,2,3,3,4,4,4,4,4,4,4,1,4,3,3,2,3,3
604070293,4,4,4,4,4,4,4,4,4,4,4,2,4,3,1,2,1,3
604070294,2,2,4,3,3,4,4,4,4,4,4,3,4,3,3,3,3,3
604070295,1,4,3,4,4,3,4,4,4,4,4,1,4,3,3,2,1,2
604070296,2,3,4,3,3,2,4,4,4,4,4,1,4,3,3,2,2,2
604070297,1,4,4,4,4,3,4,4,4,4,4,1,4,3,4,2,2,2
604070298,2,4,2,3,4,3,3,4,4,4,4,1,4,2,3,2,2,2
604070299,1,1,2,3,3,2,4,4,4,4,4,2,3,2,3,1,2,1
604070300,2,3,3,3,4,3,4,4,4,4,4,1,4,3,3,2,2,2
604070301,2,2,2,2,3,3,-1,3,4,-1,4,3,4,3,-1,3,2,3
604070302,2,2,2,2,2,3,4,3,4,4,4,2,3,3,1,3,2,3
604070303,2,2,4,2,3,4,4,4,4,4,4,3,3,3,3,3,3,3
604070304,2,2,3,2,2,3,4,3,4,4,4,3,3,3,4,3,2,2
604070305,2,2,4,2,3,3,4,4,4,4,4,3,3,3,3,2,2,2
604070306,2,4,4,3,3,4,4,4,3,3,4,4,3,-1,-1,4,4,3
604070307,2,2,2,3,3,3,3,4,4,4,4,3,4,4,3,4,-1,-1
604070308,3,4,3,3,4,4,4,3,4,4,4,4,4,2,3,3,2,4
604070309,2,3,3,2,2,3,3,4,4,4,3,2,2,3,3,2,3,3
604070310,2,3,3,4,3,4,4,4,-1,-1,4,4,3,3,4,4,3,3
604070311,2,2,3,3,1,2,3,3,4,4,4,1,4,1,4,2,2,2
604070312,1,3,4,4,4,3,4,4,4,4,4,2,4,3,1,3,3,3
604070313,2,2,3,3,3,3,4,4,4,4,4,2,3,3,3,3,3,3
604070314,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1
604070315,2,2,3,3,3,3,4,4,4,4,4,2,3,3,3,3,3,3
604070316,1,3,3,3,4,3,3,4,4,4,4,2,4,3,4,4,4,4
604070317,2,2,3,3,3,3,4,4,4,4,4,2,4,3,3,4,4,3
604070318,2,2,3,3,3,3,4,4,4,4,4,2,3,3,3,3,3,3
604070319,1,2,3,3,3,3,3,4,4,4,4,2,3,1,1,2,2,2
604070320,4,2,3,3,3,3,3,2,2,2,3,1,3,3,2,2,2,2
604070321,1,4,-1,3,-1,3,3,-1,4,4,-1,-1,-1,-1,4,-1,-1,-1
604070322,1,1,1,3,-1,3,4,4,4,4,4,1,4,4,1,1,1,1
604070323,1,2,2,2,4,4,4,2,4,2,4,2,2,1,4,2,2,2
604070324,4,1,4,4,4,4,4,4,4,4,4,2,4,3,3,2,2,2
604070325,2,2,2,2,2,3,4,4,4,4,4,1,3,3,3,2,2,2
604070326,4,3,3,3,4,3,4,3,4,4,3,3,3,3,2,2,3,2
604070327,1,1,2,2,-1,2,2,2,2,2,2,2,3,3,2,2,2,2
604070328,1,1,3,3,4,3,4,4,4,4,4,2,4,3,3,3,3,3
604070329,4,4,4,2,4,3,4,4,4,4,4,4,4,3,3,3,2,3
604070330,2,1,2,4,2,2,4,2,4,4,4,1,2,3,1,2,1,1
604070331,2,4,3,3,4,4,4,4,4,4,4,1,4,3,2,2,3,4
604070332,4,4,3,4,3,4,4,4,4,4,4,1,4,3,3,4,3,2
604070333,1,1,4,4,3,2,3,4,4,4,4,2,-1,4,4,2,1,1
604070334,2,1,3,3,3,3,4,3,4,4,4,3,-1,4,3,2,2,3
604070335,2,4,4,4,4,3,4,4,4,4,4,2,4,3,2,2,2,2
