D_INTERVIEW,Q27,Q28,Q29,Q30,Q31,Q32
300070420,3.0,2.0,2.0,4.0,2.0,3.0
300070421,2.0,1.0,3.0,3.0,3.0,2.0
300070422,2.0,2.0,3.0,4.0,4.0,3.0
300070423,2.0,1.0,2.0,1.0,1.0,1.0
300070424,2.0,3.0,3.0,3.0,3.0,2.0
300070425,2.0,2.0,3.0,3.0,3.0,2.0
300070426,2.0,2.0,3.0,3.0,3.0,3.0
300070427,2.0,2.0,1.0,4.0,3.0,2.0
300070428,2.0,2.0,2.0,4.0,2.0,2.0
300070429,2.0,3.0,2.0,3.0,2.0,2.0
300070430,1.0,2.0,4.0,1.0,3.0,1.0
300070431,2.0,3.0,3.0,3.0,3.0,3.0
300070432,2.0,4.0,4.0,4.0,4.0,2.0
300070433,3.0,2.0,3.0,4.0,3.0,3.0
300070434,1.0,2.0,3.0,2.0,3.0,2.0
300070435,2.0,1.0,4.0,4.0,4.0,2.0
300070436,1.0,4.0,2.0,2.0,1.0,2.0
300070437,1.0,2.0,3.0,4.0,4.0,3.0
300070438,2.0,4.0,-1.0,4.0,4.0,2.0
300070439,3.0,3.0,4.0,4.0,4.0,2.0
300070440,2.0,2.0,3.0,4.0,4.0,2.0
300070441,4.0,3.0,4.0,4.0,3.0,1.0
300070442,3.0,3.0,4.0,4.0,4.0,4.0
300070443,4.0,1.0,2.0,4.0,4.0,3.0
300070444,2.0,1.0,2.0,4.0,4.0,2.0
300070445,4.0,2.0,1.0,4.0,2.0,2.0
300070446,3.0,4.0,4.0,4.0,4.0,2.0
300070447,1.0,3.0,4.0,4.0,4.0,2.0
300070448,3.0,4.0,2.0,4.0,4.0,4.0
300070449,3.0,2.0,3.0,4.0,3.0,1.0
300070450,3.0,2.0,1.0,4.0,4.0,1.0
300070451,3.0,4.0,3.0,1.0,1.0,3.0
300070452,4.0,4.0,4.0,4.0,4.0,3.0
300070453,2.0,3.0,3.0,4.0,3.0,3.0
300070454,2.0,1.0,4.0,4.0,4.0,2.0
300070455,2.0,3.0,2.0,4.0,2.0,2.0
300070456,3.0,2.0,4.0,4.0,3.0,1.0
300070457,3.0,3.0,4.0,4.0,3.0,2.0
300070458,2.0,3.0,3.0,3.0,3.0,2.0
300070459,3.0,3.0,2.0,4.0,4.0,4.0
300070460,2.0,3.0,4.0,4.0,4.0,2.0
300070461,1.0,3.0,4.0,4.0,4.0,3.0
300070462,1.0,4.0,4.0,4.0,4.0,1.0
300070463,2.0,3.0,4.0,4.0,4.0,2.0
300070464,2.0,4.0,4.0,4.0,4.0,2.0
300070465,2.0,2.0,2.0,3.0,3.0,4.0
300070466,1.0,2.0,4.0,4.0,4.0,3.0
300070467,1.0,4.0,4.0,4.0,4.0,2.0
300070468,1.0,2.0,2.0,3.0,2.0,2.0
300070469,1.0,2.0,2.0,3.0,2.0,4.0
300070470,2.0,4.0,4.0,4.0,4.0,2.0
300070471,1.0,2.0,4.0,4.0,3.0,2.0
300070472,2.0,2.0,4.0,4.0,4.0,1.0
300070473,1.0,4.0,4.0,4.0,3.0,1.0
300070474,1.0,4.0,3.0,4.0,4.0,1.0
300070475,2.0,4.0,4.0,3.0,3.0,1.0
300070476,1.0,2.0,3.0,4.0,4.0,1.0
300070477,1.0,4.0,4.0,3.0,4.0,1.0
300070478,2.0,4.0,4.0,3.0,3.0,2.0
300070479,3.0,2.0,4.0,4.0,4.0,2.0
300070480,2.0,4.0,2.0,4.0,3.0,1.0
300070481,1.0,4.0,2.0,2.0,2.0,2.0
300070482,1.0,4.0,4.0,4.0,4.0,2.0
300070483,1.0,4.0,4.0,4.0,4.0,2.0
300070484,1.0,2.0,3.0,3.0,4.0,2.0
300070485,1.0,4.0,4.0,4.0,4.0,2.0
300070486,-5.0,4.0,4.0,4.0,3.0,2.0
300070487,2.0,4.0,4.0,4.0,4.0,2.0
300070488,1.0,4.0,4.0,4.0,3.0,1.0
300070489,1.0,4.0,2.0,2.0,2.0,1.0
