D_INTERVIEW,Q113,Q114,Q115,Q116,Q117
170074306,2,2,2,2,1
170074307,1,1,1,2,1
170074310,3,4,4,4,4
170074311,4,4,4,4,4
170074312,3,3,3,2,2
170074313,2,3,2,2,2
170074314,2,2,2,1,2
170074315,3,3,3,3,3
170074320,3,3,3,3,3
170074321,2,3,2,2,2
170074331,3,3,4,3,3
170074336,2,2,2,2,2
170074339,1,1,1,1,1
170074344,4,1,3,2,2
170074348,3,4,4,3,2
170074351,3,2,2,2,2
170074355,4,4,4,4,3
170074356,4,4,4,4,2
170074362,1,1,1,1,1
170074363,3,3,3,3,3
170074376,4,2,3,2,3
170074382,3,3,3,3,3
170074385,3,3,3,3,2
170074386,2,2,2,2,2
170074389,3,2,3,2,4
170074391,4,4,4,4,4
170074398,4,4,4,2,4
170074405,4,4,4,2,1
170074406,4,4,4,4,4
170074408,4,4,4,3,1
170074409,2,3,2,2,2
170074410,2,3,3,3,3
170074411,3,3,3,3,3
170074412,4,4,4,4,4
170074414,4,4,4,4,4
170074416,2,3,2,3,3
170074417,3,2,2,2,2
170074419,3,3,4,3,3
170074421,3,2,3,2,2
170074424,4,3,2,2,2
170074432,2,2,2,2,2
170074435,3,2,3,3,1
170074439,3,3,1,2,1
170074442,2,2,2,2,2
170074448,3,3,3,3,3
170074451,3,2,3,3,2
170074453,3,3,3,3,2
170074454,2,2,2,2,1
170074455,2,2,2,2,2
170074476,3,3,3,2,2
170074477,1,1,1,1,1
170074479,3,3,3,3,3
170074480,3,3,3,3,3
170074494,3,3,4,3,1
170074495,4,4,4,4,4
170074497,3,2,3,4,2
170074498,2,2,2,2,2
170074508,3,4,2,4,2
170074517,3,3,4,4,2
170074518,3,2,2,4,4
170074526,1,4,3,4,4
170074529,3,3,2,2,2
170074532,3,3,2,2,2
170074533,4,4,4,3,3
170074534,4,3,4,3,3
170074535,2,2,4,2,2
170074539,3,2,3,3,4
170074540,4,4,4,4,4
170074543,1,1,1,3,1
170074545,4,4,4,4,4
170074551,3,3,3,3,3
170074566,4,4,4,3,4
170074574,3,3,3,3,2
170074575,3,3,2,3,2
170074576,3,3,2,3,3
170074577,3,3,4,3,3
170074578,3,3,3,2,2
170074579,3,2,3,4,2
170074580,3,3,3,2,2
170074581,2,1,2,3,1
170074582,2,2,2,2,2
170074592,3,3,1,2,2
170074593,4,4,4,3,3
170074594,2,2,1,1,2
170074596,4,4,4,4,2
170074597,3,3,3,3,3
170074599,3,2,3,3,2
170074600,4,4,4,4,4
170074601,2,2,2,2,2
170074602,3,3,3,4,4
170074603,2,2,2,3,2
170074604,1,1,1,1,1
170074606,4,4,4,4,4
170074608,3,2,2,2,3
170074610,3,3,3,3,3
170074611,2,2,2,2,2
170074623,4,4,4,4,2
170074624,4,4,4,4,2
170074626,3,2,4,4,4
170074627,3,3,4,4,4
170074631,4,2,3,4,1
170074632,2,3,3,2,2
170074634,2,2,2,2,2
170074635,2,2,3,2,2
170074636,4,2,2,2,1
170074637,3,2,3,2,1
170074638,2,2,3,3,2
170074639,3,4,4,4,4
170074640,3,2,2,2,2
170074651,3,2,2,2,2
170074666,3,2,3,2,2
170074669,3,2,2,3,2
170074674,3,3,2,3,2
170074675,3,1,2,4,2
170074676,3,3,3,3,3
170074681,3,3,3,3,3
170074682,3,2,2,3,2
170074683,4,4,1,1,1
170074684,3,3,3,3,2
170074700,2,2,2,2,2
170074709,4,3,3,3,2
170074710,4,3,4,4,2
170074713,2,3,3,3,3
170074722,4,4,3,3,3
170074723,3,3,3,4,4
170074724,4,3,3,3,3
170074726,3,3,3,2,2
170074731,3,3,3,4,2
170074732,2,2,2,3,2
170074734,4,2,3,4,2
170074735,2,2,2,2,2
170074736,4,3,2,3,2
170074738,3,3,3,3,3
170074739,4,2,3,2,2
170074748,3,3,3,3,3
170074755,3,3,3,3,3
170074775,3,2,3,3,3
170074787,3,3,3,3,3
170074789,4,4,4,4,4
170074790,4,4,4,4,4
170074791,1,1,1,1,1
170074792,3,3,3,3,2
170074794,3,2,4,3,2
170074795,3,3,3,3,2
170074797,4,4,4,4,1
170074798,2,3,3,2,2
170074799,4,4,4,4,4
170074800,4,4,3,3,3
170074802,4,4,4,2,2
170074803,3,2,2,2,2
170074804,2,2,2,2,3
170074806,3,3,3,3,2
170074807,2,2,2,2,2
170074808,3,3,3,4,2
170074810,3,3,3,3,2
170074814,2,3,2,2,2
170074980,2,3,1,2,1
170074981,3,2,3,3,3
170074982,4,2,2,2,2
170074983,2,4,4,4,2
170074986,3,2,2,2,1
170074987,2,3,3,1,1
170075002,2,2,2,1,2
170075003,2,2,1,1,2
170075015,2,3,2,2,2
170075017,4,1,1,3,1
170075018,3,3,2,3,3
170075019,3,2,2,2,2
170075023,4,4,4,4,4
170075024,2,2,4,1,4
170075025,3,3,3,2,2
170075026,3,3,3,2,2
170075027,3,3,3,3,2
170075029,3,2,4,4,4
170075030,4,4,4,4,4
170075035,4,4,4,4,4
170075037,4,4,4,4,2
170075042,3,3,2,2,4
170075043,4,3,3,3,3
170075084,4,4,4,4,4
170075086,4,4,2,2,2
170075087,3,3,3,3,3
170075094,3,3,3,3,2
170075095,4,3,3,4,4
170075120,3,3,3,3,3
170075127,2,4,4,2,4
170075128,4,4,4,4,2
170075129,3,3,3,2,4
170075136,3,2,2,2,1
170075137,3,3,3,3,3
170075139,4,4,4,3,3
170075140,4,4,4,2,4
170075141,3,3,4,4,2
170075142,3,3,4,4,2
170075144,3,3,3,2,2
170075146,4,3,4,3,3
170075148,3,4,3,2,3
170075150,4,4,4,4,4
170075151,2,2,2,2,2
170075153,4,4,4,4,4
170075155,4,4,4,4,4
170075163,2,2,2,2,2
170075164,1,2,2,2,3
170075165,3,3,1,2,1
170075167,3,2,3,3,3
170075168,2,2,2,3,3
170075169,3,3,3,3,2
170075181,2,3,3,2,2
170075185,3,3,1,2,1
170075186,3,3,3,3,2
170075187,3,3,2,3,3
170075193,2,2,2,3,2
170075195,3,3,3,3,3
170075196,3,3,3,3,3
170075201,3,3,3,4,1
170075202,2,2,2,2,2
170075214,4,3,3,3,2
170075215,2,2,2,2,2
170075226,2,2,2,2,3
170075227,2,2,2,2,2
170075228,2,3,3,3,2
170075229,3,3,3,3,3
170075230,4,4,2,1,1
170075247,3,3,3,3,3
170075248,2,2,2,3,2
170075253,2,2,2,3,3
170075255,2,2,2,2,2
170075271,3,2,2,2,2
170075318,4,3,2,4,2
170075319,3,3,3,3,3
170075332,1,1,1,1,1
170075342,4,4,4,4,2
170075356,2,2,3,3,1
170075357,4,4,4,4,4
170075365,4,4,4,4,2
170075366,3,3,3,3,3
170075367,4,3,3,3,2
170075368,3,2,2,2,3
170075370,2,3,2,2,2
170075381,3,3,3,3,3
170075385,3,4,4,2,2
170075386,2,3,3,3,3
170075390,2,2,2,2,3
170075413,4,3,3,3,3
170075472,4,3,2,4,4
170075521,2,2,2,2,1
170075524,4,4,4,4,4
170075526,4,3,3,4,3
170075529,3,3,3,2,3
170075531,3,2,3,2,2
170075532,3,2,3,3,2
170075533,4,4,3,2,2
170075534,4,3,3,2,3
170075537,4,4,4,4,4
170075542,4,4,4,4,4
170075554,4,4,4,4,4
170075559,4,4,4,4,4
170075576,3,3,2,2,2
170075578,3,3,3,3,3
170075579,3,3,3,2,2
170075580,3,3,3,3,2
170075581,2,2,2,2,2
170075582,3,3,2,4,2
170075583,3,3,3,3,3
170075584,3,3,3,3,3
170075585,3,3,3,3,3
170075586,4,3,4,4,1
170075588,4,4,4,4,4
170075589,3,3,3,3,3
170075599,4,4,4,4,4
170075606,2,2,2,2,2
170075608,2,2,2,3,2
170075609,3,2,2,4,2
170075610,1,2,2,1,1
170075611,4,4,4,3,3
170075612,3,3,3,3,3
170075613,3,4,4,3,3
170075657,3,4,4,4,4
170075658,2,2,4,2,1
170075659,4,4,4,2,1
170075660,4,2,2,2,1
170075661,2,2,2,2,2
170075662,3,3,2,2,2
170075663,3,3,3,3,4
170075664,3,3,2,2,1
170075665,4,3,3,3,3
170075666,4,2,2,4,2
170075667,4,4,4,4,4
170075668,3,3,3,2,2
170075672,2,2,2,2,2
170075673,4,3,3,3,2
170075674,3,3,4,2,3
170075687,4,4,4,4,4
170075688,4,3,3,2,4
170075689,4,4,4,4,4
170075696,4,2,4,1,3
170075697,2,2,3,3,2
170075698,2,2,2,2,2
170075699,2,2,2,2,2
170075700,2,2,3,3,2
170075701,4,4,4,4,4
170075708,4,4,4,4,4
170075709,3,4,4,4,4
170075711,3,3,3,2,2
170075712,1,1,1,1,1
170075713,3,3,3,3,3
170075714,2,2,2,1,1
170075715,3,4,1,1,1
170075722,2,2,2,2,2
170075729,4,4,4,4,4
170075734,3,2,2,2,2
170075736,4,3,3,3,3
170075737,4,4,4,4,4
170075739,1,1,1,1,1
170075740,2,2,1,2,2
170075742,4,4,4,4,3
170075743,2,2,2,3,2
170075744,2,2,2,2,2
170075745,4,4,4,4,3
170075754,4,4,4,2,2
170075756,4,2,3,4,3
170075759,4,4,4,4,4
170075760,2,2,2,2,4
170075761,4,4,4,4,1
170075763,2,3,2,3,2
170075764,2,2,2,1,3
170075765,3,2,2,2,2
170075766,3,3,3,3,3
170075767,3,3,2,2,2
170075768,4,3,3,4,2
170075769,3,2,3,3,2
170075770,4,3,3,3,3
170075771,4,4,4,4,4
170075772,3,3,3,3,3
170075773,4,4,4,4,4
170075774,3,2,2,2,2
170075775,2,2,2,2,2
170075777,3,3,3,3,3
170075778,4,2,2,2,2
170075780,4,4,4,2,2
170075782,3,2,4,2,2
170075783,4,4,4,4,4
170075796,3,3,3,3,3
170075798,3,3,3,3,3
170075802,3,2,2,2,2
170075823,2,2,2,2,2
170075838,4,4,2,1,1
170075847,4,4,4,4,4
170075849,2,4,4,2,1
170075850,2,2,2,2,2
170075853,3,3,2,2,2
170075854,3,3,3,2,3
170075856,4,4,4,4,4
170075860,1,2,3,4,4
170075862,3,3,3,3,3
170075881,2,2,2,2,2
170075882,4,4,3,2,3
170075883,3,3,3,3,2
170075884,3,3,2,2,3
170075886,4,3,3,3,1
170075887,3,2,2,3,2
170075889,3,3,3,3,3
170075890,2,2,2,2,2
170075891,3,2,3,3,2
170075892,3,3,2,2,2
170075893,3,3,3,4,2
170075894,2,2,2,2,2
170075895,3,3,3,1,1
170075939,4,3,3,4,4
170075940,3,3,3,3,2
170075941,2,3,2,3,2
170075942,4,3,3,3,2
170075943,3,3,3,2,3
170075947,3,3,3,3,3
170075949,3,3,2,1,2
170075950,4,3,3,3,2
170075951,2,2,2,3,2
170075952,3,3,3,3,3
170075954,4,4,4,4,4
170075955,3,3,1,3,3
170075977,3,3,3,3,3
170075983,2,2,3,3,2
170075984,3,3,3,3,2
170075985,4,4,2,4,2
170075986,2,2,3,2,2
170075987,2,2,2,2,2
170075988,3,2,3,3,2
170075989,2,3,3,3,2
170075990,3,3,2,3,2
170075992,3,2,4,3,2
170075993,3,2,2,2,2
170075995,3,3,2,3,2
170076001,2,4,2,4,1
170076007,3,2,3,3,2
170076012,4,3,3,3,2
170076015,4,3,3,3,2
170076017,4,3,3,3,3
170076019,4,4,4,4,4
170076020,4,4,4,4,4
170076021,4,2,3,3,3
170076022,3,3,3,3,3
170076025,3,3,3,3,2
170076045,3,2,2,2,2
170076047,4,4,4,4,4
170076048,4,3,3,3,2
170076050,4,4,4,4,4
170076053,4,4,4,4,4
170076055,3,3,3,3,3
170076056,4,4,4,4,4
170076057,3,3,3,4,4
170076060,4,4,4,4,4
170076061,4,4,4,4,4
170076062,4,4,4,4,4
170076063,4,4,4,4,4
170076065,4,4,4,4,4
170076067,3,3,3,3,3
170076070,3,3,4,4,2
170076079,4,2,3,3,3
170076089,4,4,4,4,1
170076094,3,3,3,3,3
170076097,4,4,4,4,2
170076098,4,4,3,3,3
170076113,4,4,4,4,4
170076114,4,4,4,4,4
170076115,2,4,2,3,4
170076128,4,4,4,4,2
170076130,4,3,3,3,3
170076131,2,3,3,2,3
170076132,3,3,2,2,2
170076134,3,3,3,2,2
170076182,4,4,4,3,3
170076184,3,2,2,3,4
170076204,3,2,3,3,3
170076205,4,4,4,4,4
170076206,2,2,2,3,2
170076209,4,4,4,4,4
170076211,3,2,2,3,2
170076212,2,2,2,2,2
170076213,4,1,4,4,4
